,obs,A,Ca,Ci,gsw,Tleaf,Q,ID,Treatment,Rep,Year,Site
989,1,13.83492527,392.7990333,351.9707298,0.781307778,25.97991,1200.008,217,dry,3,2016,S16
990,2,16.81304717,391.6288667,343.0208335,0.760475407,25.99790333,1200.001667,217,dry,3,2016,S16
991,3,13.57398179,293.3584,253.8548914,0.739065267,26.00425667,1200.005333,217,dry,3,2016,S16
992,4,8.511123248,195.814,170.3216629,0.722677552,25.9996,1200.003,217,dry,3,2016,S16
993,5,3.328692612,98.26664,87.68555334,0.714553018,25.99714667,1200.011667,217,dry,3,2016,S16
994,6,0.331100016,49.67194,47.64639731,0.712226396,26.0038,1200.003,217,dry,3,2016,S16
995,7,17.60287818,391.4179,338.1173762,0.706873621,25.98956333,1199.995667,217,dry,3,2016,S16
996,8,17.80365077,391.3198333,337.4629793,0.705943798,25.99911667,1200,217,dry,3,2016,S16
997,9,21.56111013,589.0752581,520.5601311,0.699687077,26.01173871,1200.006774,217,dry,3,2016,S16
998,10,22.83744165,787.8167097,710.1749329,0.685867275,26.00151613,1199.971935,217,dry,3,2016,S16
999,11,23.01642982,987.0642903,902.3964494,0.666421945,26.02125484,1200.008065,217,dry,3,2016,S16
1000,12,22.98613012,1186.434516,1095.527408,0.650991255,26.01518065,1200.004194,217,dry,3,2016,S16
1001,13,22.39330488,1485.675,1387.241204,0.632891956,26.00212,1200.007,217,dry,3,2016,S16
1002,1,17.0317576,391.6307419,337.8544499,0.676932474,26.03746129,1200.002581,217,wet,3,2016,S16
1003,2,21.3296292,389.9292667,325.1380663,0.677410546,26.02244333,1200.003667,217,wet,3,2016,S16
1004,3,17.18120521,291.9804333,241.1260002,0.689862268,25.99033,1200.007667,217,wet,3,2016,S16
1005,4,10.70687923,194.9526333,162.6114512,0.681088309,25.99385333,1200.002,217,wet,3,2016,S16
1006,5,3.854568989,98.07601333,85.77418951,0.683427842,25.99566,1200.009667,217,wet,3,2016,S16
1007,6,0.253375894,49.70428387,47.82424434,0.685739871,25.99537419,1200.005161,217,wet,3,2016,S16
1008,7,22.36867812,389.5419,322.1076177,0.677424588,26.00498333,1199.996333,217,wet,3,2016,S16
1009,8,23.36954717,389.1397667,319.3655456,0.680306994,26.01095667,1199.985667,217,wet,3,2016,S16
1010,9,29.07726421,586.1130323,496.649645,0.679218442,25.99785484,1200.000645,217,wet,3,2016,S16
1011,10,30.94404572,784.6012581,685.1910725,0.677608989,25.99906129,1200.020968,217,wet,3,2016,S16
1012,11,31.26028006,983.6858065,878.357312,0.676683325,26.00078387,1199.994516,217,wet,3,2016,S16
1013,12,31.2677115,1182.914194,1071.996041,0.67181539,26.0016,1200.007742,217,wet,3,2016,S16
1014,13,30.49147141,1482.169355,1365.507105,0.668617221,25.99524839,1199.996774,217,wet,3,2016,S16
1015,1,13.21470775,393.8425667,326.9847001,0.387480352,25.99347,1199.993,218,dry,3,2016,S16
1016,2,14.41766372,393.3361,315.7617289,0.355767995,25.99867667,1200.021667,218,dry,3,2016,S16
1017,3,10.44371197,295.2313871,233.1211113,0.317238064,26.00817097,1200.017097,218,dry,3,2016,S16
1018,4,5.75031603,197.3225161,160.4675447,0.29912054,25.99521613,1200.01129,218,dry,3,2016,S16
1019,5,0.37177651,99.67177333,95.01413177,0.293525031,25.98267,1199.96,218,dry,3,2016,S16
1020,6,-2.278631025,50.77491333,62.47527122,0.289142137,25.9774,1199.982333,218,dry,3,2016,S16
1021,7,14.32378169,393.5049355,302.1244299,0.291304752,25.99563871,1199.977742,218,dry,3,2016,S16
1022,8,14.4494206,393.5083871,300.9340984,0.289519089,25.99343548,1199.994839,218,dry,3,2016,S16
1023,9,18.35470959,591.6019333,471.0491939,0.287672776,25.98391,1199.986,218,dry,3,2016,S16
1024,10,19.52170829,790.8327667,652.6619018,0.27318333,26.00149,1200.008667,218,dry,3,2016,S16
1025,11,19.72806238,990.4977,836.0085109,0.251330774,26.00091667,1199.995,218,dry,3,2016,S16
1026,12,19.16045987,1190.494333,1031.830143,0.245776549,25.98169667,1200.011667,218,dry,3,2016,S16
1027,13,18.59082364,1490.371,1319.73267,0.230891491,25.99478333,1200.047,218,dry,3,2016,S16
1028,1,14.109897,393.2117,336.6033135,0.511341412,26.13254667,1200.019667,218,wet,3,2016,S16
1029,2,16.1248551,392.3667667,329.9550009,0.522004096,25.92607333,1199.974667,218,wet,3,2016,S16
1030,3,12.02436352,294.352,244.207096,0.47669564,26.05038333,1199.989667,218,wet,3,2016,S16
1031,4,7.021296912,196.6602,165.6589212,0.455641113,25.91425667,1199.979,218,wet,3,2016,S16
1032,5,0.954860273,99.33664667,93.28637595,0.458312747,26.02451667,1200.014333,218,wet,3,2016,S16
1033,6,-2.068504479,50.69219355,57.04422805,0.460056789,25.98866129,1200.019032,218,wet,3,2016,S16
1034,7,16.85446174,392.2286129,317.3026796,0.438018423,26.00068387,1200.012581,218,wet,3,2016,S16
1035,8,17.10841843,392.1534516,314.869771,0.427834429,25.9995129,1200.00871,218,wet,3,2016,S16
1036,9,22.05265343,589.6908,485.8430008,0.417486084,25.99268,1199.987667,218,wet,3,2016,S16
1037,10,23.96678431,788.4583,669.8071067,0.408725898,26.00123333,1200.012667,218,wet,3,2016,S16
1038,11,24.93937688,987.6457667,856.5283509,0.394849364,25.99984667,1199.970667,218,wet,3,2016,S16
1039,12,24.46933975,1187.421333,1050.482623,0.38478088,25.97715,1199.999,218,wet,3,2016,S16
1040,13,24.03733924,1486.961333,1340.858063,0.372349517,26.00744,1200.007,218,wet,3,2016,S16
1041,1,10.19577109,394.5731613,356.2773479,0.616067383,26.09115161,1199.982258,219,dry,3,2016,S16
1042,2,17.46584657,391.6125667,332.3522555,0.610435786,25.83417333,1200.009,219,dry,3,2016,S16
1043,3,13.98852303,293.373129,244.243263,0.578842844,26.31131613,1199.994839,219,dry,3,2016,S16
1044,4,8.418258316,195.8787667,168.4185172,0.646810619,25.8345,1200.002,219,dry,3,2016,S16
1045,5,1.726696511,98.98850333,91.46785052,0.592837891,25.92052667,1199.991667,219,dry,3,2016,S16
1046,6,-1.916175003,50.59157,55.04631481,0.575241805,26.10712,1200.027667,219,dry,3,2016,S16
1047,7,20.46409783,390.464871,321.3578338,0.59558056,25.92670968,1200.01129,219,dry,3,2016,S16
1048,8,21.16725109,390.2288387,318.1078807,0.586244719,26.01433226,1200.011935,219,dry,3,2016,S16
1049,9,25.32059178,587.8689677,499.4615989,0.592824372,25.98230645,1200.01129,219,dry,3,2016,S16
1050,10,26.54932527,786.705129,688.409873,0.58210732,25.97755806,1199.996129,219,dry,3,2016,S16
1051,11,25.76983282,986.3849032,884.5761649,0.576067989,26.00824516,1199.993871,219,dry,3,2016,S16
1052,12,24.72010453,1186.256129,1080.91287,0.561963995,25.99726774,1199.990645,219,dry,3,2016,S16
1053,13,23.43156084,1485.86871,1375.030106,0.546615144,25.98213548,1200.002581,219,dry,3,2016,S16
1054,1,16.36214027,391.7007333,346.8546013,0.828238521,26.02819333,1200.001333,219,wet,3,2016,S16
1055,2,20.03679801,390.2252,337.7161401,0.831374112,26.02615667,1199.992,219,wet,3,2016,S16
1056,3,16.19718582,292.2017,250.5526637,0.836982931,26.01754333,1199.986,219,wet,3,2016,S16
1057,4,10.18227254,195.0369333,168.7899923,0.84544425,26.00118333,1200.015333,219,wet,3,2016,S16
1058,5,3.910127212,97.97695484,87.33996983,0.844818533,26.01130968,1199.996452,219,wet,3,2016,S16
1059,6,0.294098153,49.6564,47.84451088,0.849959858,26.00181613,1199.99871,219,wet,3,2016,S16
1060,7,22.01681358,389.4247333,333.3276099,0.843785838,25.99918,1200.005667,219,wet,3,2016,S16
1061,8,22.15551133,389.3597333,332.8818168,0.842325717,26.00498667,1200.005,219,wet,3,2016,S16
1062,9,28.33584114,585.9970968,511.4889217,0.840532566,26.0094871,1200.020323,219,wet,3,2016,S16
1063,10,30.60653087,784.1822258,699.8495451,0.837736224,26.00040323,1199.995806,219,wet,3,2016,S16
1064,11,30.83301507,983.1726452,893.91672,0.842631263,25.99994839,1200.009032,219,wet,3,2016,S16
1065,12,30.77950952,1182.274194,1088.254669,0.841962441,26.00506774,1200.01129,219,wet,3,2016,S16
1066,13,29.9929971,1481.29871,1381.377238,0.837578163,26.00494194,1199.977097,219,wet,3,2016,S16
1067,1,13.36142389,392.9251333,353.2807374,0.793268283,26.06850667,1199.957333,28,dry,3,2014,S02
1068,2,18.18650737,391.044,339.2114869,0.765183857,26.06971,1200.017667,28,dry,3,2014,S02
1069,3,14.78098117,292.8667419,250.33144,0.739354958,26.00876129,1199.990645,28,dry,3,2014,S02
1070,4,9.307677053,195.5098333,166.8206581,0.684115367,26.00321667,1200.011333,28,dry,3,2014,S02
1071,5,3.177056668,98.33662667,87.38730932,0.65299055,26.04196,1200.023667,28,dry,3,2014,S02
1072,6,-0.122234261,49.84365806,48.92114596,0.629231065,25.99686452,1200.009032,28,dry,3,2014,S02
1073,7,20.59834144,390.3975,320.7820748,0.597050153,25.99489333,1200.040333,28,dry,3,2014,S02
1074,8,20.87536627,390.2923333,318.222644,0.580075831,25.99945333,1199.971,28,dry,3,2014,S02
1075,9,27.53687125,586.9643871,490.1733759,0.58103151,25.9921,1199.977742,28,dry,3,2014,S02
1076,10,29.61333161,785.441871,676.9788454,0.578511282,25.99337419,1199.984194,28,dry,3,2014,S02
1077,11,29.61439464,984.767,870.4890646,0.57389711,25.99661935,1199.993548,28,dry,3,2014,S02
1078,12,29.38512101,1184.209677,1065.011116,0.570392241,26.00130323,1199.985161,28,dry,3,2014,S02
1079,13,28.80271513,1483.385,1358.123199,0.569613744,26.00048667,1200.012,28,dry,3,2014,S02
1080,1,15.12098154,392.1970323,348.0805123,0.781200103,26.03949355,1199.985484,28,wet,3,2014,S02
1081,2,17.27323792,391.3929667,342.2119336,0.775526415,26.01329667,1199.982667,28,wet,3,2014,S02
1082,3,13.80902162,293.2491333,253.3638545,0.74829242,26.02453,1199.963667,28,wet,3,2014,S02
1083,4,8.515160008,195.814,169.8178586,0.708252091,26.03282581,1199.97129,28,wet,3,2014,S02
1084,5,3.167824813,98.33958387,87.79407857,0.68640681,26.03159355,1199.95129,28,wet,3,2014,S02
1085,6,0.254885169,49.69389355,47.78428671,0.673812189,26.00163871,1199.996129,28,wet,3,2014,S02
1086,7,16.81683441,391.7854516,336.8341972,0.650661274,25.99029032,1200.019677,28,wet,3,2014,S02
1087,8,17.29526369,391.6115,334.6532131,0.63998244,26.00762667,1199.998333,28,wet,3,2014,S02
1088,9,21.49201371,589.2325333,515.1544913,0.631513466,26.00209333,1200.006667,28,wet,3,2014,S02
1089,10,22.7097416,788.0303871,705.0052102,0.625738187,26.0045,1200.005806,28,wet,3,2014,S02
1090,11,22.94141096,987.2339355,898.0391851,0.621205552,26.00536452,1200.005806,28,wet,3,2014,S02
1091,12,23.23707198,1186.424839,1090.105475,0.610024467,26.0099,1200.01,28,wet,3,2014,S02
1092,13,22.96289704,1485.50129,1382.458899,0.61014357,25.99972258,1200.008065,28,wet,3,2014,S02
1093,1,9.882363125,394.805,351.199737,0.506671726,25.95826774,1200.007097,29,wet,3,2014,S02
1094,2,12.51973736,393.7973667,339.9555063,0.489706226,25.99933667,1199.994667,29,wet,3,2014,S02
1095,3,10.2326608,295.0146,251.1211247,0.480508683,26.00417333,1200.001333,29,wet,3,2014,S02
1096,4,6.595311864,196.7822903,168.1191719,0.475833411,25.99660645,1200.004839,29,wet,3,2014,S02
1097,5,2.860080945,98.53707333,85.81470677,0.478537725,26.00269333,1199.982,29,wet,3,2014,S02
1098,6,0.810210333,49.52573548,45.32326763,0.47344761,25.99507419,1199.990968,29,wet,3,2014,S02
1099,7,13.82797476,393.3232581,333.2338855,0.471540303,25.9945,1199.975806,29,wet,3,2014,S02
1100,8,13.97698606,393.2620645,332.6008419,0.471304158,26.00018065,1200.023871,29,wet,3,2014,S02
1101,9,19.43170951,590.5273226,504.7488412,0.469452131,26.00452581,1200.016129,29,wet,3,2014,S02
1102,10,21.21321242,789.2233333,690.6244259,0.462311581,26.01203667,1199.969,29,wet,3,2014,S02
1103,11,21.82163782,988.5224,879.3244102,0.444258252,26.00824333,1200.009,29,wet,3,2014,S02
1104,12,21.82999201,1187.985333,1072.156892,0.436691355,26.01534333,1200.019,29,wet,3,2014,S02
1105,13,21.53373376,1487.403,1362.831706,0.426023794,26.0136,1199.982667,29,wet,3,2014,S02
1106,1,14.56608434,392.5311935,351.0479791,0.803486701,26.16399355,1199.996129,3,dry,3,2010,S02
1107,2,19.95593643,390.3538387,337.2274625,0.80792,25.92176452,1199.986774,3,dry,3,2010,S02
1108,3,15.80169035,292.4765667,249.4209675,0.776430896,26.02615333,1200.009667,3,dry,3,2010,S02
1109,4,9.590227345,195.3625,168.5623305,0.76753861,25.98933,1200.025,3,dry,3,2010,S02
1110,5,1.958681933,98.81340333,91.7751648,0.741555082,26.00435667,1200.001667,3,dry,3,2010,S02
1111,6,-2.009691816,50.60272333,54.19127245,0.737817407,25.99269,1200.003667,3,dry,3,2010,S02
1112,7,21.91438683,389.6879032,327.1721006,0.727092437,26.00400323,1200.014516,3,dry,3,2010,S02
1113,8,22.38215655,389.485129,325.5818258,0.722357665,25.96219355,1199.994839,3,dry,3,2010,S02
1114,9,28.4102814,586.3792,501.1008187,0.701467373,25.99005667,1200.013667,3,dry,3,2010,S02
1115,10,30.34633344,784.878871,688.4857483,0.686180722,25.99612258,1199.98871,3,dry,3,2010,S02
1116,11,30.52791817,984.1901613,879.1601761,0.656082072,26.00342258,1200.008387,3,dry,3,2010,S02
1117,12,29.95891374,1183.791,1073.256714,0.637614421,25.98628333,1200.004333,3,dry,3,2010,S02
1118,13,29.17099473,1483.234333,1364.056262,0.609658596,26.00640333,1200.003667,3,dry,3,2010,S02
1119,1,13.55300024,392.4862581,357.6816271,0.971328774,26.13511935,1200.012581,3,wet,3,2010,S02
1120,2,19.17404479,390.3404,346.0177507,0.996063242,25.98023333,1200.003333,3,wet,3,2010,S02
1121,3,16.36077552,291.9749355,254.4747836,0.972889464,26.02204194,1199.994194,3,wet,3,2010,S02
1122,4,10.21915264,194.9225806,170.9088769,0.957348482,26.02855806,1200.00129,3,wet,3,2010,S02
1123,5,3.899743217,97.93869032,88.20836773,0.956062528,26.01279677,1200.003226,3,wet,3,2010,S02
1124,6,0.599485161,49.50955484,47.18694648,0.945361832,26.00051613,1200.007419,3,wet,3,2010,S02
1125,7,21.92622181,389.3304,336.9562818,0.921750827,26.00568667,1199.982667,3,wet,3,2010,S02
1126,8,22.46719592,389.1238333,334.9680366,0.9053889,26.01893333,1199.984,3,wet,3,2010,S02
1127,9,27.06990192,586.3752258,517.7599045,0.894036512,25.99686452,1200.001613,3,wet,3,2010,S02
1128,10,28.15859395,785.0295484,708.941629,0.885815411,26.01243548,1200.003226,3,wet,3,2010,S02
1129,11,27.52854978,984.3803871,904.3449,0.877427695,25.99591935,1200.039032,3,wet,3,2010,S02
1130,12,26.67185595,1183.824,1099.567886,0.859692078,26.00717667,1200.033667,3,wet,3,2010,S02
1131,13,25.47708173,1483.045,1393.526214,0.849495557,25.99285,1200.003667,3,wet,3,2010,S02
1132,1,16.28650345,391.6677742,346.6898162,0.821753661,26.09435484,1199.999032,30,dry,3,2014,S02
1133,2,19.1318331,390.5525,340.0142466,0.833756085,26.07975333,1200.013333,30,dry,3,2014,S02
1134,3,15.20485652,292.6054,253.0344792,0.836179367,26.01838667,1200.016,30,dry,3,2014,S02
1135,4,9.509474429,195.3066129,170.0379138,0.826005862,25.99459032,1199.996774,30,dry,3,2014,S02
1136,5,3.398213186,98.18490323,88.43596086,0.821826284,26.00657097,1199.997742,30,dry,3,2014,S02
1137,6,-0.06985194,49.81542258,48.76497393,0.818768072,26.00177419,1200.000968,30,dry,3,2014,S02
1138,7,20.2646979,390.1798333,335.8575464,0.80463932,25.99458667,1200.017,30,dry,3,2014,S02
1139,8,20.36333256,390.1284194,335.3187532,0.799613771,26.00164839,1200.027419,30,dry,3,2014,S02
1140,9,25.56497393,587.2355161,514.2612489,0.773657277,26.01517097,1199.99871,30,dry,3,2014,S02
1141,10,27.08129179,785.8327097,704.2050612,0.768591594,25.99664194,1200.009032,30,dry,3,2014,S02
1142,11,26.84892941,985.1344667,897.6413449,0.749295049,25.99194333,1199.972667,30,dry,3,2014,S02
1143,12,26.72465263,1184.442,1090.782338,0.730813571,26.01292333,1200.046667,30,dry,3,2014,S02
1144,13,26.26776445,1483.542,1382.46683,0.716299019,26.00089,1199.998667,30,dry,3,2014,S02
1145,1,15.67206442,392.6866333,322.4386383,0.437904898,26.02448333,1200.01,30,wet,3,2014,S02
1146,2,16.94212055,392.2320667,313.7628066,0.415379037,25.98352333,1199.978,30,wet,3,2014,S02
1147,3,12.43522609,294.3177742,233.4492604,0.390286854,25.99304194,1199.996129,30,wet,3,2014,S02
1148,4,7.077494644,196.6865484,160.6603698,0.382176703,26.00893871,1200.003871,30,wet,3,2014,S02
1149,5,0.974778473,99.37022903,92.4869735,0.374466396,25.97369677,1200.014839,30,wet,3,2014,S02
1150,6,-2.197366288,50.75594194,59.10960129,0.381026329,25.98596452,1200.000968,30,wet,3,2014,S02
1151,7,17.6186487,392.0334333,304.7266356,0.381700597,25.99708333,1200.01,30,wet,3,2014,S02
1152,8,17.99194716,391.9026774,301.9612431,0.376404824,25.98816452,1199.988065,30,wet,3,2014,S02
1153,9,23.28867435,589.347,465.3717126,0.356453437,25.99556,1199.993333,30,wet,3,2014,S02
1154,10,25.43549653,788.0682,651.4192714,0.364459038,25.99819,1199.989,30,wet,3,2014,S02
1155,11,25.65386197,987.6022903,840.617404,0.351133314,25.99276452,1199.997097,30,wet,3,2014,S02
1156,12,24.88600888,1187.559355,1034.789595,0.33864085,26.0001,1200.008387,30,wet,3,2014,S02
1157,13,23.71724296,1487.544516,1327.861341,0.324044392,25.99192903,1200.012258,30,wet,3,2014,S02
1158,1,14.35063189,392.9851333,341.3325318,0.586713519,26.15952333,1200.013,342,dry,3,2011,S36
1159,2,15.7361936,392.3842,338.3011389,0.608617399,25.84672333,1200.021,342,dry,3,2011,S36
1160,3,11.82206675,294.3095333,251.439848,0.570907745,25.95225667,1199.977667,342,dry,3,2011,S36
1161,4,6.899042478,196.6481,169.7701188,0.535822507,26.04901667,1200.019,342,dry,3,2011,S36
1162,5,1.030254104,99.27266667,93.52336156,0.531840798,25.83704667,1200.024,342,dry,3,2011,S36
1163,6,-1.98192714,50.62993333,56.21863278,0.491732805,26.02965667,1200.017,342,dry,3,2011,S36
1164,7,16.92483468,392.0932258,324.3779141,0.497392179,25.99528387,1200.006129,342,dry,3,2011,S36
1165,8,17.01630998,392.0854839,321.6339697,0.476680525,26.00897097,1200.014516,342,dry,3,2011,S36
1166,9,22.81540612,589.2899032,490.3615065,0.459097974,25.98295161,1200.013226,342,dry,3,2011,S36
1167,10,25.03120978,787.8979677,672.3153129,0.44146057,25.96970968,1199.98871,342,dry,3,2011,S36
1168,11,25.85814937,987.1156333,861.0068535,0.431061735,25.99226,1200.004,342,dry,3,2011,S36
1169,12,25.46930353,1186.931935,1049.970621,0.40033139,26.00804516,1199.974516,342,dry,3,2011,S36
1170,13,24.93505145,1486.579677,1340.459707,0.385874345,25.97928387,1199.976129,342,dry,3,2011,S36
1171,1,12.65032016,393.4445161,354.2835957,0.742492079,26.29545484,1200.008387,342,wet,3,2011,S36
1172,2,17.41394568,391.4471667,342.8821139,0.780319167,25.76547,1199.987667,342,wet,3,2011,S36
1173,3,13.73750401,293.3309667,254.0359452,0.750124872,26.12711333,1199.996667,342,wet,3,2011,S36
1174,4,8.303248386,195.9074333,172.0893403,0.763921708,25.96663,1200.012333,342,wet,3,2011,S36
1175,5,1.575162518,98.96195333,92.81356003,0.729333961,25.98700333,1200.048333,342,wet,3,2011,S36
1176,6,-2.090712725,50.62735333,54.4715465,0.728900677,26.02179333,1199.977333,342,wet,3,2011,S36
1177,7,19.67991952,390.6209333,333.2165379,0.718601271,25.98668,1200.002667,342,wet,3,2011,S36
1178,8,20.04717128,390.487,331.2165219,0.704019821,26.00554516,1199.993871,342,wet,3,2011,S36
1179,9,25.71499237,587.4908667,508.9400286,0.698310613,26.00143,1200.005333,342,wet,3,2011,S36
1180,10,27.66998114,786.0017667,695.8591888,0.678708745,25.99836333,1199.99,342,wet,3,2011,S36
1181,11,28.47653451,985.012,887.2216151,0.670674673,26.00408667,1200.014,342,wet,3,2011,S36
1182,12,28.20273953,1184.462,1080.977176,0.655021151,25.98739333,1200.011667,342,wet,3,2011,S36
1183,13,28.03428401,1483.643871,1370.70788,0.631502754,26.00577419,1200.013226,342,wet,3,2011,S36
1184,1,13.63429084,393.4264839,334.0839915,0.465661082,25.94820323,1199.995484,343,dry,3,2011,S36
1185,2,15.44376515,392.7521667,325.6287643,0.45582605,26.00062333,1200.002667,343,dry,3,2011,S36
1186,3,11.96470967,294.4646774,241.529778,0.443122143,25.99878065,1200.013548,343,dry,3,2011,S36
1187,4,7.031674435,196.6954194,163.2037498,0.414739005,26.0056871,1199.999032,343,dry,3,2011,S36
1188,5,1.182698748,99.27248333,91.77774258,0.398763342,25.97888333,1199.993,343,dry,3,2011,S36
1189,6,-1.897559111,50.62687,57.47387523,0.390783384,25.99097333,1199.977333,343,dry,3,2011,S36
1190,7,17.32855473,392.1429355,306.8199689,0.38547507,25.97830323,1200.003871,343,dry,3,2011,S36
1191,8,17.47719215,392.1086129,303.5359211,0.372095738,26.05779677,1200.044839,343,dry,3,2011,S36
1192,9,23.85359564,589.1475806,466.2009825,0.36915007,25.95735484,1200.007419,343,dry,3,2011,S36
1193,10,26.47029949,787.7017419,643.5664517,0.356175,25.99849355,1200.01871,343,dry,3,2011,S36
1194,11,27.65998695,986.8816,826.592437,0.341090282,26.01599,1199.978333,343,dry,3,2011,S36
1195,12,27.63629551,1186.549333,1016.737125,0.329327756,25.96781,1199.998,343,dry,3,2011,S36
1196,13,27.4224678,1486.148667,1301.184648,0.310078952,25.98618667,1200.000333,343,dry,3,2011,S36
1197,1,16.75253899,391.647,345.4053901,0.800872109,26.22631,1199.999667,343,wet,3,2011,S36
1198,2,19.63870748,390.4571333,338.7820847,0.822145662,25.82122333,1199.988667,343,wet,3,2011,S36
1199,3,15.31236789,292.6300323,250.8242558,0.779324036,26.0889871,1199.988065,343,wet,3,2011,S36
1200,4,9.131216579,195.5433548,169.8346259,0.767507606,25.9315871,1200.00129,343,wet,3,2011,S36
1201,5,1.778307062,98.88125484,92.29220523,0.746572714,26.03060968,1200,343,wet,3,2011,S36
1202,6,-1.991749326,50.58192667,54.12066819,0.737551029,26.02131667,1199.990667,343,wet,3,2011,S36
1203,7,19.90487549,390.482,332.8228269,0.726370091,25.96595484,1199.988065,343,wet,3,2011,S36
1204,8,20.55856391,390.2862903,329.945652,0.708491887,25.99100645,1200.013548,343,wet,3,2011,S36
1205,9,24.555479,587.946,510.8159694,0.68439649,26.00594,1199.991667,343,wet,3,2011,S36
1206,10,25.50444974,786.8873548,700.1278596,0.658329344,25.99955161,1199.999677,343,wet,3,2011,S36
1207,11,24.92741969,986.5036774,893.5030026,0.629607956,26.00124839,1200.005806,343,wet,3,2011,S36
1208,12,23.51570322,1186.450645,1090.331463,0.609604317,25.99265806,1200.001935,343,wet,3,2011,S36
1209,13,22.68577536,1485.871613,1383.27797,0.595722355,25.99099677,1200.002903,343,wet,3,2011,S36
1210,1,12.55674997,393.8951,343.7026445,0.525881031,26.29339667,1200.007333,344,dry,3,2011,S36
1211,2,14.85797779,392.8684516,337.3771224,0.551037276,25.76057742,1199.985806,344,dry,3,2011,S36
1212,3,11.41585482,294.5898667,249.1270589,0.508245699,26.06365,1199.99,344,dry,3,2011,S36
1213,4,6.672876883,196.7932258,169.8910534,0.513115625,25.92911613,1199.998387,344,dry,3,2011,S36
1214,5,1.080148002,99.28455806,93.02446092,0.478920587,26.00941935,1200.006774,344,dry,3,2011,S36
1215,6,-1.847924464,50.59316,56.03913562,0.469755332,26.01407,1199.978,344,dry,3,2011,S36
1216,7,16.14571833,392.4904194,324.5613068,0.469381669,25.96528387,1199.988387,344,dry,3,2011,S36
1217,8,16.31293199,392.4645806,322.235291,0.454912749,25.99724516,1200.015484,344,dry,3,2011,S36
1218,9,20.58611838,590.2658065,497.3805405,0.443528169,25.97595161,1199.999677,344,dry,3,2011,S36
1219,10,22.05482127,789.1856129,683.4829265,0.431549127,26.0231129,1200.000968,344,dry,3,2011,S36
1220,11,22.10281188,988.7694,875.0478816,0.415398298,25.96121333,1200.039,344,dry,3,2011,S36
1221,12,21.30031316,1188.689333,1068.464769,0.394171018,26.00446,1200.003,344,dry,3,2011,S36
1222,13,20.44215121,1488.533667,1359.815644,0.372687552,25.99926667,1200.023333,344,dry,3,2011,S36
1223,1,14.27131274,392.5573333,349.7606883,0.765362712,26.05635333,1200.005333,344,wet,3,2011,S36
1224,2,17.63156568,391.2548065,340.4769862,0.760837864,26.04632903,1200.00129,344,wet,3,2011,S36
1225,3,14.51996228,292.9359677,251.7205909,0.755109789,25.99420968,1199.993548,344,wet,3,2011,S36
1226,4,9.084071015,195.5783,168.3843026,0.714652277,26.00408333,1200.008667,344,wet,3,2011,S36
1227,5,3.005977128,98.40051,88.19714333,0.679647762,26.03460667,1199.985333,344,wet,3,2011,S36
1228,6,-0.565012023,50.01690323,50.23106744,0.670363975,25.98430323,1199.997419,344,wet,3,2011,S36
1229,7,20.03696504,390.5394333,326.3420886,0.642007286,26.00676333,1199.993333,344,wet,3,2011,S36
1230,8,20.37232896,390.3999667,323.9112113,0.62487671,26.01610667,1199.998667,344,wet,3,2011,S36
1231,9,27.09542547,587.059129,494.2717571,0.602290503,25.99956129,1199.989355,344,wet,3,2011,S36
1232,10,29.19227955,785.5283226,680.6216014,0.595186865,25.99270323,1199.999677,344,wet,3,2011,S36
1233,11,29.74560733,984.6412903,871.4537783,0.583871069,26.0152129,1200.003226,344,wet,3,2011,S36
1234,12,30.28668368,1183.83871,1061.659112,0.569138816,26.01142258,1199.996452,344,wet,3,2011,S36
1235,13,29.92302359,1483.108065,1351.12376,0.548056514,26.01259355,1200.008065,344,wet,3,2011,S36
1236,1,13.77599678,393.6648065,320.1287013,0.361281016,26.01507097,1200.003548,345,dry,3,2011,S36
1237,2,16.71488208,392.4578387,305.2311387,0.361112418,25.86782903,1200.014516,345,dry,3,2011,S36
1238,3,12.40825631,294.3869,224.4046666,0.330910807,26.24491,1200.006667,345,dry,3,2011,S36
1239,4,7.063222653,196.6993,157.4206183,0.343297933,25.88143333,1199.992,345,dry,3,2011,S36
1240,5,1.060281525,99.30313333,91.35595179,0.328688326,25.95152667,1200.004667,345,dry,3,2011,S36
1241,6,-1.949430922,50.69554667,59.53967722,0.317666539,26.07876,1200,345,dry,3,2011,S36
1242,7,18.43751355,391.7725161,289.6782741,0.333201202,25.92353226,1199.951935,345,dry,3,2011,S36
1243,8,19.00415457,391.6229677,283.7524727,0.322708461,26.00129355,1200.03,345,dry,3,2011,S36
1244,9,25.90921277,588.4486667,441.0483617,0.325439501,25.97897333,1199.984,345,dry,3,2011,S36
1245,10,28.41430943,787.0403333,620.5004508,0.322529432,25.98805,1199.969333,345,dry,3,2011,S36
1246,11,29.19196043,986.401,806.3235381,0.313086322,25.99040323,1199.987742,345,dry,3,2011,S36
1247,12,28.68989248,1186.285667,997.0356032,0.299207642,25.9921,1199.994333,345,dry,3,2011,S36
1248,13,27.70025873,1486.247667,1285.771487,0.282331363,26.00358,1200.007667,345,dry,3,2011,S36
1249,1,16.09694949,392.0866667,343.173494,0.710699982,26.12409,1200.007333,345,wet,3,2011,S36
1250,2,17.73257043,391.3846452,340.0227393,0.740962949,25.79062581,1200.003871,345,wet,3,2011,S36
